Latitude,Longitude,ntl
26.77916628,93.57500027,0.33752
22.01249958,80.74166683,1.19615
25.87499961,78.52083348,0.5504100000000001
25.84166627,78.42500015,1.3457700000000001
30.32916631,76.1791668,0.9230200000000001
28.47083296,76.65000013,2.56065
19.29583289,77.94166681,0.32925
23.31249959,77.0791668,0.46937
21.51666624,80.30416683,1.4696
22.90833292,74.61250012,0.6570699999999999
23.97499959,77.43750014,0.34038
23.04166625,74.05000011,0.37761
19.64999956,82.28333351,0.34231
27.79166629,78.80416682,0.5976
25.17916627,85.57916687,0.91059
23.92499959,80.31666683,0.59895
17.53333287,83.01666685,1.3338700000000001
12.07916616,77.06250014,0.66894
17.76666621,74.59583345,0.31813
26.27083294,93.95416694,0.67096
22.96666625,73.66666678,0.48212
25.0499996,74.25000011,0.39105
13.29999951,80.2708335,1.81897
26.78749961,81.73333351,0.9599200000000001
25.66249961,82.72500018,0.74233
22.99166625,85.04583353,0.41125
18.37083288,75.69583346,0.60942
29.14999963,78.64166682,0.34517
21.79999957,84.8875002,1.04209
26.21249961,76.6916668,0.3659
27.07083295,76.88750013,1.2899
21.43749957,85.73333354,0.3123
22.61666625,73.75416678,1.14952
25.72499961,79.38333349,0.31724
27.02499962,72.17083343,1.47774
29.22499963,77.59583347,0.90669
28.8541663,78.25416681,1.12722
25.76666627,71.38750009,3.56335
23.81666626,86.12500021,5.99084
25.61666627,73.55833344,0.3986
20.11249956,77.30000014,0.74234
25.02916627,83.00416685,0.64747
12.10833283,78.59166682,0.42075
23.09166625,79.92500016,3.82346
8.8833328,76.60833347,5.49447
25.14166627,81.1583335,0.49246999999999996
20.8333329,83.04583352,0.62254
21.2333329,73.92083344,0.53488
22.50833291,75.74583346,1.53444
25.17916627,84.16250019,0.76651
11.05833282,78.78333348,0.8093199999999999
24.85416627,92.25833359,0.39745
9.81249948,77.98750014,1.78158
22.02499958,70.61666675,0.7431300000000001
16.88333287,81.34166684,0.41541999999999996
22.05416624,74.68333345,0.32661999999999997
19.18749955,73.32083344,0.8399399999999999
21.62083291,81.23750017,0.8194600000000001
25.84166627,85.49166687,0.63435
25.57916627,84.4375002,0.55296
27.66249962,81.4458335,0.42885
18.73333288,73.17916677,1.0192299999999999
15.89166619,76.30833346,0.31935
22.11666624,72.7750001,0.9781799999999999
27.67083295,75.78333346,0.88887
15.67083286,73.74583344,0.92084
21.57499957,79.37500015,0.74216
13.77916618,77.1416668,0.38140999999999997
13.16249951,77.53750014,1.6116
19.22083289,77.46250014,1.8143900000000002
29.00833297,78.52500015,0.8934200000000001
22.85833292,88.30833356,1.49518
12.17916616,78.44583348,0.44661999999999996
27.58749962,76.24583346,1.1183
23.99583293,75.20833345,0.55552
25.47083294,78.87083348,0.37517
25.94583294,81.83333351,0.85325
26.26666628,89.48750024,0.7175199999999999
22.42083291,86.97500022,0.69134
18.73333288,83.43750019,0.38835
21.84583291,83.26666685,0.8436
16.47499953,74.64166678,0.7471800000000001
33.01666633,75.36250012,2.0819900000000002
21.46666624,70.36250008,0.86124
19.29166622,75.68333346,0.4514
16.18333286,77.47916681,1.60715
26.73333295,77.99166681,0.6068600000000001
22.30833291,83.17083352,0.34589000000000003
26.24999961,87.15416688,0.91353
10.78333282,78.72916682,5.06554
10.63749949,92.55000026,0.27543
22.87083292,72.2500001,0.45183
25.35416627,70.73333342,0.69621
27.46249962,72.57083343,0.31146999999999997
31.24166632,75.37083346,0.66788
20.5208329,86.53750021,0.47152
29.18749963,74.82916679,0.336
23.33333292,72.48333343,0.8659399999999999
21.25416624,75.35833346,0.53961
10.91249949,78.15000015,1.1211799999999998
19.84999956,79.01666682,0.5715399999999999
25.3124996,75.76250013,6.3332
16.97499954,75.55000012,0.63298
27.48749962,77.15833347,1.1249799999999999
26.96249962,72.90833344,0.36491999999999997
26.56249961,73.29583344,0.39874
25.02916627,71.79166676,0.25653000000000004
23.37499959,71.66250009,1.28211
28.32916629,77.57500014,1.65114
24.8749996,75.92500013,3.20769
23.19583292,88.42500023,2.8109900000000003
21.66666624,86.50416688,0.38497
25.5999996,73.52916677,0.32049
22.27499958,83.28750019,0.87355
26.26666628,73.66666678,0.3323
21.3208329,69.99166675,0.24049
21.79999957,76.54583347,0.25397
19.00833289,76.96250014,1.01578
26.00416627,90.29166691,0.44693
11.54999949,78.92500015,0.6881
25.63749961,76.1666668,0.6248600000000001
26.68333295,76.8666668,1.60697
26.40416628,74.80833345,0.5132399999999999
28.73333296,75.89583346,0.82899
19.53333289,84.85833353,0.58704
27.87083296,79.66666682,0.40918000000000004
23.99583293,73.69166678,0.53042
23.27083292,74.40833345,0.6511600000000001
11.79583283,76.5791668,0.58206
22.09999958,86.82083355,0.53418
23.14999959,87.48333355,0.41663999999999995
26.36249961,88.09583356,0.5314300000000001
21.87083291,85.90833354,0.37148000000000003
21.3458329,78.86666682,0.67208
13.85416618,78.00833348,4.21391
22.22499958,76.95000014,0.63152
18.01249954,79.60833349,3.7028800000000004
26.96249962,83.99166686,0.5028699999999999
26.74999961,92.69166693,0.48712
19.48333289,74.04583345,0.48715
22.18333291,70.23750008,0.36665
25.97499961,76.34583346,1.25095
20.76249957,78.62500015,2.3386400000000003
22.61249958,87.71250022,0.51518
27.62083295,76.2541668,1.2985
22.82916625,78.85416682,0.6459699999999999
17.63749954,83.17916685,6.20046
18.47499955,74.17916678,0.8486799999999999
23.58749959,86.60833355,1.63802
26.31249961,76.18333346,0.47186999999999996
20.2833329,85.98333354,0.72464
21.27916624,83.69583352,0.9039
30.79999965,75.19166679,2.08795
23.59583292,78.02083348,0.40160999999999997
15.93333286,76.82083347,0.43727
17.22499954,78.51250015,2.46561
22.63749958,77.08750014,0.40109
26.15833294,86.81666688,1.13986
24.4124996,74.86666679,0.9950600000000001
25.70416627,91.52916692,0.24816
24.12083293,88.64583356,1.1346399999999999
21.2083329,81.88333351,1.9864700000000002
24.14583293,72.9250001,0.31259000000000003
25.99999961,81.86666684,0.59641
15.75833286,78.08750014,1.3553600000000001
23.64999959,85.82083354,0.8385299999999999
31.59166632,74.84583345,5.50868
28.02916629,77.30833347,0.85636
23.33749959,72.13333343,0.49007
24.23333293,87.86250022,0.60738
18.26666621,77.85833348,0.50198
19.82916623,82.84583352,1.24309
19.65833289,75.02500012,0.48423999999999995
26.39583294,88.7041669,1.01411
19.77499956,76.25833346,0.34371
29.39583297,75.99583346,0.49156000000000005
9.06249947,78.28750015,0.50011
17.0916662,81.60833351,0.68592
16.26249953,75.65000013,0.44346
23.26666625,86.28333354,0.47978000000000004
22.45833291,70.57500008,1.45374
26.23333294,82.73333352,0.45455
26.02499961,81.83750017,0.5565899999999999
30.32916631,73.92916678,1.33437
28.8166663,73.07916677,0.19645
16.71249953,74.17083345,0.97121
19.90833289,76.20000013,0.29202
10.52916615,78.23333348,1.5165799999999998
23.55416626,77.64166681,0.30876
30.27499964,75.52083346,0.8992
29.25833297,77.77083348,1.2501799999999998
22.41666625,71.39583342,0.35251
25.54583294,77.74583348,0.5855899999999999
21.83749957,87.42083355,1.04789
27.41666629,76.56250013,1.1429200000000002
10.76249949,77.2791668,0.57475
27.64166629,82.17500018,0.28936999999999996
21.2583329,73.44583344,0.48728999999999995
26.90833295,79.40833349,1.12679
14.37916618,78.34166681,0.42038000000000003
21.46666624,83.44166685,0.37201999999999996
25.94583294,80.4833335,0.37082
8.47916613,77.15000014,0.48312
24.5999996,80.60416683,0.71978
